City,Date,PM2_5,PM10,AQI,AQI_Bucket,Year,Month,Month_name
Ahmedabad,10/05/2018,45.84,,409,Severe,2018,5,May
Ahmedabad,12/05/2018,44.79,,222,Poor,2018,5,May
Ahmedabad,13/05/2018,50.16,,332,Very Poor,2018,5,May
Ahmedabad,14/05/2018,49.07,,272,Poor,2018,5,May
Ahmedabad,15/05/2018,46.06,,232,Poor,2018,5,May
Ahmedabad,16/05/2018,52.82,,247,Poor,2018,5,May
Ahmedabad,17/05/2018,53.39,,254,Poor,2018,5,May
Ahmedabad,18/05/2018,59.44,,236,Poor,2018,5,May
Ahmedabad,19/05/2018,71.01,,273,Poor,2018,5,May
Ahmedabad,20/05/2018,59.98,,273,Poor,2018,5,May
Ahmedabad,21/05/2018,50.7,,256,Poor,2018,5,May
Ahmedabad,22/05/2018,69.87,,217,Poor,2018,5,May
Ahmedabad,23/05/2018,61.53,,291,Poor,2018,5,May
Ahmedabad,24/05/2018,67.03,,314,Very Poor,2018,5,May
Ahmedabad,25/05/2018,43.37,,355,Very Poor,2018,5,May
Ahmedabad,28/05/2018,44.14,,366,Very Poor,2018,5,May
Ahmedabad,29/05/2018,69,,404,Severe,2018,5,May
Ahmedabad,01/06/2018,78.16,,355,Very Poor,2018,6,June
Ahmedabad,02/06/2018,83.27,,338,Very Poor,2018,6,June
Ahmedabad,03/06/2018,63.79,,351,Very Poor,2018,6,June
Ahmedabad,04/06/2018,50.27,,280,Poor,2018,6,June
Ahmedabad,05/06/2018,51.54,,297,Poor,2018,6,June
Ahmedabad,06/06/2018,54.35,,319,Very Poor,2018,6,June
Ahmedabad,07/06/2018,53.59,,247,Poor,2018,6,June
Ahmedabad,08/06/2018,55.77,,321,Very Poor,2018,6,June
Ahmedabad,09/06/2018,63.58,,319,Very Poor,2018,6,June
Ahmedabad,10/06/2018,103.08,,345,Very Poor,2018,6,June
Ahmedabad,11/06/2018,78.25,,492,Severe,2018,6,June
Ahmedabad,12/06/2018,77.84,,491,Severe,2018,6,June
Ahmedabad,16/06/2018,48.27,,492,Severe,2018,6,June
Ahmedabad,18/06/2018,55.21,,497,Severe,2018,6,June
Ahmedabad,19/06/2018,40.89,,433,Severe,2018,6,June
Ahmedabad,20/06/2018,41.59,,484,Severe,2018,6,June
Ahmedabad,21/06/2018,39.02,,471,Severe,2018,6,June
Ahmedabad,23/06/2018,39.42,,495,Severe,2018,6,June
Ahmedabad,24/06/2018,46.84,,486,Severe,2018,6,June
Ahmedabad,28/06/2018,36.27,,413,Severe,2018,6,June
Ahmedabad,29/06/2018,76.41,,421,Severe,2018,6,June
Ahmedabad,30/06/2018,62.72,,400,Very Poor,2018,6,June
Ahmedabad,01/07/2018,48.12,,361,Very Poor,2018,7,July
Ahmedabad,02/07/2018,36.8,,385,Very Poor,2018,7,July
Ahmedabad,03/07/2018,41.37,,428,Severe,2018,7,July
Ahmedabad,04/07/2018,302.08,,440,Severe,2018,7,July
Ahmedabad,07/07/2018,71.94,,365,Very Poor,2018,7,July
Ahmedabad,08/07/2018,47.95,,336,Very Poor,2018,7,July
Ahmedabad,09/07/2018,55.91,,377,Very Poor,2018,7,July
Ahmedabad,10/07/2018,72.06,,442,Severe,2018,7,July
Ahmedabad,11/07/2018,127.23,,421,Severe,2018,7,July
Ahmedabad,12/07/2018,127.37,,428,Severe,2018,7,July
Ahmedabad,13/07/2018,36.42,,472,Severe,2018,7,July
Ahmedabad,14/07/2018,40.97,,478,Severe,2018,7,July
Ahmedabad,15/07/2018,33.38,,422,Severe,2018,7,July
Ahmedabad,16/07/2018,33.51,,347,Very Poor,2018,7,July
Ahmedabad,17/07/2018,29.56,,461,Severe,2018,7,July
Ahmedabad,18/07/2018,21.89,,447,Severe,2018,7,July
Ahmedabad,19/07/2018,44.87,,486,Severe,2018,7,July
Ahmedabad,22/07/2018,48.95,,485,Severe,2018,7,July
Ahmedabad,23/07/2018,42.89,,488,Severe,2018,7,July
Ahmedabad,26/07/2018,43.18,,474,Severe,2018,7,July
Ahmedabad,27/07/2018,35.8,,458,Severe,2018,7,July
Ahmedabad,28/07/2018,37.76,,428,Severe,2018,7,July
Ahmedabad,29/07/2018,38.1,,429,Severe,2018,7,July
Ahmedabad,30/07/2018,39.43,,461,Severe,2018,7,July
Ahmedabad,31/07/2018,51.78,,450,Severe,2018,7,July
Ahmedabad,01/08/2018,63.4,,453,Severe,2018,8,August
Ahmedabad,02/08/2018,58.21,,459,Severe,2018,8,August
Ahmedabad,03/08/2018,47.83,,468,Severe,2018,8,August
Ahmedabad,04/08/2018,53.64,,424,Severe,2018,8,August
Ahmedabad,05/08/2018,48.18,,366,Very Poor,2018,8,August
Ahmedabad,06/08/2018,56.75,,465,Severe,2018,8,August
Ahmedabad,07/08/2018,41.21,,434,Severe,2018,8,August
Ahmedabad,08/08/2018,37.33,,470,Severe,2018,8,August
Ahmedabad,09/08/2018,28.74,,455,Severe,2018,8,August
Ahmedabad,10/08/2018,34.05,,489,Severe,2018,8,August
Ahmedabad,11/08/2018,28.94,,431,Severe,2018,8,August
Ahmedabad,12/08/2018,25.06,,402,Severe,2018,8,August
Ahmedabad,13/08/2018,32.05,,469,Severe,2018,8,August
Ahmedabad,14/08/2018,44.02,,476,Severe,2018,8,August
Ahmedabad,15/08/2018,48.73,,459,Severe,2018,8,August
Ahmedabad,16/08/2018,43.54,,342,Very Poor,2018,8,August
Ahmedabad,17/08/2018,28.66,,311,Very Poor,2018,8,August
Ahmedabad,18/08/2018,31.01,,467,Severe,2018,8,August
Ahmedabad,19/08/2018,33.95,,429,Severe,2018,8,August
Ahmedabad,20/08/2018,33.7,,490,Severe,2018,8,August
Ahmedabad,21/08/2018,48.21,,445,Severe,2018,8,August
Ahmedabad,22/08/2018,40.66,,499,Severe,2018,8,August
Ahmedabad,23/08/2018,38.65,,482,Severe,2018,8,August
Ahmedabad,26/08/2018,34.52,,482,Severe,2018,8,August
Ahmedabad,28/08/2018,58.92,,491,Severe,2018,8,August
Ahmedabad,29/08/2018,51.03,,460,Severe,2018,8,August
Ahmedabad,02/09/2018,28.8,,440,Severe,2018,9,September
Ahmedabad,12/09/2018,16.28,,447,Severe,2018,9,September
Ahmedabad,13/09/2018,21.06,,477,Severe,2018,9,September
Ahmedabad,14/09/2018,20.82,,481,Severe,2018,9,September
Ahmedabad,15/09/2018,18.18,,500,Severe,2018,9,September
Ahmedabad,22/09/2018,22.62,,493,Severe,2018,9,September
Ahmedabad,23/09/2018,21.12,,410,Severe,2018,9,September
Ahmedabad,24/09/2018,21.79,,398,Very Poor,2018,9,September
Ahmedabad,25/09/2018,18.87,,457,Severe,2018,9,September
Ahmedabad,26/09/2018,22.11,,428,Severe,2018,9,September
Ahmedabad,27/09/2018,24.07,,413,Severe,2018,9,September
Ahmedabad,03/10/2018,58.28,,483,Severe,2018,10,October
Ahmedabad,04/10/2018,63.92,,379,Very Poor,2018,10,October
Ahmedabad,05/10/2018,73.89,,214,Poor,2018,10,October
Ahmedabad,14/10/2018,110.05,,403,Severe,2018,10,October
Ahmedabad,15/10/2018,109.84,,427,Severe,2018,10,October
Ahmedabad,18/10/2018,107.26,,487,Severe,2018,10,October
Ahmedabad,19/10/2018,105.87,,453,Severe,2018,10,October
Ahmedabad,27/10/2018,72.93,,161,Moderate,2018,10,October
Ahmedabad,26/11/2018,78.48,,413,Severe,2018,11,November
Ahmedabad,27/11/2018,63.75,,415,Severe,2018,11,November
Ahmedabad,28/11/2018,68.3,,228,Poor,2018,11,November
Ahmedabad,29/11/2018,91.23,,392,Very Poor,2018,11,November
Ahmedabad,03/12/2018,88.02,,488,Severe,2018,12,December
Ahmedabad,08/12/2018,75.42,,423,Severe,2018,12,December
Ahmedabad,09/12/2018,73.07,,417,Severe,2018,12,December
Ahmedabad,13/12/2018,70.04,,336,Very Poor,2018,12,December
Ahmedabad,14/12/2018,56.71,,275,Poor,2018,12,December
Ahmedabad,15/12/2018,59.4,,191,Moderate,2018,12,December
Ahmedabad,16/12/2018,54.75,,172,Moderate,2018,12,December
Ahmedabad,17/12/2018,62.18,,198,Moderate,2018,12,December
Ahmedabad,18/12/2018,238.42,,381,Very Poor,2018,12,December
Ahmedabad,24/12/2018,72.1,,355,Very Poor,2018,12,December
Ahmedabad,25/12/2018,79.15,,370,Very Poor,2018,12,December
Ahmedabad,26/12/2018,94.8,,448,Severe,2018,12,December
Ahmedabad,29/12/2018,68.29,,379,Very Poor,2018,12,December
Ahmedabad,30/12/2018,67.75,,396,Very Poor,2018,12,December
Ahmedabad,07/01/2019,74.62,,236,Poor,2019,1,January
Ahmedabad,08/01/2019,89.72,,313,Very Poor,2019,1,January
Ahmedabad,09/01/2019,84.03,,471,Severe,2019,1,January
Ahmedabad,14/01/2019,75.49,,407,Severe,2019,1,January
Ahmedabad,15/01/2019,66.97,,172,Moderate,2019,1,January
Ahmedabad,16/01/2019,161.09,,116,Moderate,2019,1,January
Ahmedabad,24/01/2019,74.12,,464,Severe,2019,1,January
Ahmedabad,25/01/2019,52.92,,302,Very Poor,2019,1,January
Ahmedabad,26/01/2019,47.26,,260,Poor,2019,1,January
Ahmedabad,27/01/2019,52.79,,430,Severe,2019,1,January
Ahmedabad,28/01/2019,63.68,,477,Severe,2019,1,January
Ahmedabad,29/01/2019,73.37,,491,Severe,2019,1,January
Ahmedabad,30/01/2019,55.24,,470,Severe,2019,1,January
Ahmedabad,02/02/2019,47.01,,334,Very Poor,2019,2,February
Ahmedabad,03/02/2019,54.77,,346,Very Poor,2019,2,February
Ahmedabad,06/02/2019,50.15,,254,Poor,2019,2,February
Ahmedabad,07/02/2019,94.1,,308,Very Poor,2019,2,February
Ahmedabad,08/02/2019,105.03,,290,Poor,2019,2,February
Ahmedabad,09/02/2019,46.5,,340,Very Poor,2019,2,February
Ahmedabad,10/02/2019,41.76,,492,Severe,2019,2,February
Ahmedabad,11/02/2019,46.91,,343,Very Poor,2019,2,February
Ahmedabad,15/02/2019,72.53,,489,Severe,2019,2,February
Ahmedabad,16/02/2019,44.69,,373,Very Poor,2019,2,February
Ahmedabad,22/02/2019,37.96,,403,Severe,2019,2,February
Ahmedabad,23/02/2019,34.1,,253,Poor,2019,2,February
Ahmedabad,26/02/2019,64.44,,467,Severe,2019,2,February
Ahmedabad,27/02/2019,51.5,,296,Poor,2019,2,February
Ahmedabad,28/02/2019,33.38,,307,Very Poor,2019,2,February
Ahmedabad,01/03/2019,42.11,,350,Very Poor,2019,3,March
Ahmedabad,02/03/2019,46.35,,318,Very Poor,2019,3,March
Ahmedabad,03/03/2019,61.32,,338,Very Poor,2019,3,March
Ahmedabad,04/03/2019,48.84,,276,Poor,2019,3,March
Ahmedabad,05/03/2019,39.23,,286,Poor,2019,3,March
Ahmedabad,06/03/2019,45.37,,461,Severe,2019,3,March
Ahmedabad,10/03/2019,44.12,,280,Poor,2019,3,March
Ahmedabad,11/03/2019,46.52,,310,Very Poor,2019,3,March
Ahmedabad,14/03/2019,52.24,,262,Poor,2019,3,March
Ahmedabad,15/03/2019,62.44,,428,Severe,2019,3,March
Ahmedabad,17/03/2019,75.05,,321,Very Poor,2019,3,March
Ahmedabad,18/03/2019,60.5,,353,Very Poor,2019,3,March
Ahmedabad,21/03/2019,62.04,,380,Very Poor,2019,3,March
Ahmedabad,25/03/2019,64.71,,402,Severe,2019,3,March
Ahmedabad,26/03/2019,67.44,,404,Severe,2019,3,March
Ahmedabad,31/03/2019,74.35,,471,Severe,2019,3,March
Ahmedabad,01/04/2019,96.96,,353,Very Poor,2019,4,April
Ahmedabad,06/04/2019,97.68,,420,Severe,2019,4,April
Ahmedabad,08/04/2019,78.55,,472,Severe,2019,4,April
Ahmedabad,09/04/2019,73.58,,493,Severe,2019,4,April
Ahmedabad,13/04/2019,70.14,,395,Very Poor,2019,4,April
Ahmedabad,14/04/2019,67.2,,406,Severe,2019,4,April
Ahmedabad,16/04/2019,182.46,,428,Severe,2019,4,April
Ahmedabad,17/04/2019,95.69,,392,Very Poor,2019,4,April
Ahmedabad,18/04/2019,93.12,,274,Poor,2019,4,April
Ahmedabad,19/04/2019,64.3,,354,Very Poor,2019,4,April
Ahmedabad,20/04/2019,81.71,,419,Severe,2019,4,April
Ahmedabad,30/04/2019,132.76,,255,Poor,2019,4,April
Ahmedabad,03/05/2019,86.07,,315,Very Poor,2019,5,May
Ahmedabad,04/05/2019,72.58,,326,Very Poor,2019,5,May
Ahmedabad,05/05/2019,81.79,,449,Severe,2019,5,May
Ahmedabad,06/05/2019,72.54,,455,Severe,2019,5,May
Ahmedabad,07/05/2019,58.71,,398,Very Poor,2019,5,May
Ahmedabad,08/05/2019,72.51,,346,Very Poor,2019,5,May
Ahmedabad,09/05/2019,43.83,,291,Poor,2019,5,May
Ahmedabad,15/05/2019,37.55,122.41,281,Poor,2019,5,May
Ahmedabad,16/05/2019,33.97,116.32,330,Very Poor,2019,5,May
Ahmedabad,17/05/2019,35.48,130.07,356,Very Poor,2019,5,May
Ahmedabad,18/05/2019,34.11,138.31,359,Very Poor,2019,5,May
Ahmedabad,21/05/2019,24.6,103.88,321,Very Poor,2019,5,May
Ahmedabad,22/05/2019,27.93,103.3,270,Poor,2019,5,May
Ahmedabad,23/05/2019,41.39,135.65,323,Very Poor,2019,5,May
Ahmedabad,24/05/2019,46.79,148,344,Very Poor,2019,5,May
Ahmedabad,25/05/2019,51.63,156.97,404,Severe,2019,5,May
Ahmedabad,27/05/2019,57.47,163.36,435,Severe,2019,5,May
Ahmedabad,28/05/2019,50.27,156.63,440,Severe,2019,5,May
Ahmedabad,29/05/2019,42.02,140.66,374,Very Poor,2019,5,May
Ahmedabad,31/05/2019,46.51,136.34,360,Very Poor,2019,5,May
Ahmedabad,01/06/2019,48.1,142.06,467,Severe,2019,6,June
Ahmedabad,02/06/2019,41.38,119.91,402,Severe,2019,6,June
Ahmedabad,03/06/2019,46.46,134.2,419,Severe,2019,6,June
Ahmedabad,04/06/2019,39.68,117.51,408,Severe,2019,6,June
Ahmedabad,05/06/2019,38.27,113.84,402,Severe,2019,6,June
Ahmedabad,06/06/2019,35.06,127.56,303,Very Poor,2019,6,June
Ahmedabad,07/06/2019,30.07,124.01,354,Very Poor,2019,6,June
Ahmedabad,08/06/2019,48.74,135.9,358,Very Poor,2019,6,June
Ahmedabad,09/06/2019,35.3,120.77,324,Very Poor,2019,6,June
Ahmedabad,10/06/2019,34.31,115.46,360,Very Poor,2019,6,June
Ahmedabad,11/06/2019,33.97,107.59,348,Very Poor,2019,6,June
Ahmedabad,12/06/2019,41.08,156.33,333,Very Poor,2019,6,June
Ahmedabad,13/06/2019,25.56,77.07,321,Very Poor,2019,6,June
Ahmedabad,14/06/2019,26.75,103.12,338,Very Poor,2019,6,June
Ahmedabad,15/06/2019,32.71,96.84,369,Very Poor,2019,6,June
Ahmedabad,16/06/2019,32.79,107.15,397,Very Poor,2019,6,June
Ahmedabad,17/06/2019,28.02,104.64,414,Severe,2019,6,June
Ahmedabad,18/06/2019,26.92,72.7,363,Very Poor,2019,6,June
Ahmedabad,19/06/2019,69.38,171.87,371,Very Poor,2019,6,June
Ahmedabad,21/06/2019,35.67,103.64,348,Very Poor,2019,6,June
Ahmedabad,22/06/2019,63.09,152.67,184,Moderate,2019,6,June
Ahmedabad,23/06/2019,46.13,102.66,328,Very Poor,2019,6,June
Ahmedabad,24/06/2019,57.49,115.42,440,Severe,2019,6,June
Ahmedabad,25/06/2019,49.23,97.91,411,Severe,2019,6,June
Ahmedabad,26/06/2019,70.03,136.54,469,Severe,2019,6,June
Ahmedabad,27/06/2019,60.03,109.4,436,Severe,2019,6,June
Ahmedabad,30/06/2019,53.13,117.3,465,Severe,2019,6,June
Ahmedabad,01/07/2019,43.22,104.74,486,Severe,2019,7,July
Ahmedabad,02/07/2019,44.75,114.84,446,Severe,2019,7,July
Ahmedabad,03/07/2019,44.27,96.61,426,Severe,2019,7,July
Ahmedabad,06/07/2019,47.71,100.89,491,Severe,2019,7,July
Ahmedabad,07/07/2019,34.72,80.67,451,Severe,2019,7,July
Ahmedabad,09/07/2019,41.69,120.12,491,Severe,2019,7,July
Ahmedabad,12/07/2019,41.97,109.2,490,Severe,2019,7,July
Ahmedabad,14/07/2019,41.7,109.85,469,Severe,2019,7,July
Ahmedabad,15/07/2019,42.43,116.7,455,Severe,2019,7,July
Ahmedabad,16/07/2019,38.99,114.94,488,Severe,2019,7,July
Ahmedabad,18/07/2019,32.7,105.78,466,Severe,2019,7,July
Ahmedabad,19/07/2019,44.65,120.74,429,Severe,2019,7,July
Ahmedabad,20/07/2019,51.63,130.55,459,Severe,2019,7,July
Ahmedabad,21/07/2019,48.67,104.86,385,Very Poor,2019,7,July
Ahmedabad,22/07/2019,37.73,82.63,309,Very Poor,2019,7,July
Ahmedabad,24/07/2019,52.55,172.36,482,Severe,2019,7,July
Ahmedabad,26/07/2019,46.8,98.91,469,Severe,2019,7,July
Ahmedabad,27/07/2019,39.43,98.23,413,Severe,2019,7,July
Ahmedabad,28/07/2019,47.55,100.1,478,Severe,2019,7,July
Ahmedabad,30/07/2019,41.45,,461,Severe,2019,7,July
Ahmedabad,03/08/2019,45.43,118.95,492,Severe,2019,8,August
Ahmedabad,04/08/2019,37.7,106.26,464,Severe,2019,8,August
Ahmedabad,05/08/2019,43.43,153.39,477,Severe,2019,8,August
Ahmedabad,09/08/2019,44.1,99.59,448,Severe,2019,8,August
Ahmedabad,10/08/2019,22.26,50.03,440,Severe,2019,8,August
Ahmedabad,11/08/2019,37.97,95.65,452,Severe,2019,8,August
Ahmedabad,13/08/2019,41.77,175.24,467,Severe,2019,8,August
Ahmedabad,14/08/2019,47.52,184.48,492,Severe,2019,8,August
Ahmedabad,15/08/2019,50.55,117.04,471,Severe,2019,8,August
Ahmedabad,17/08/2019,41.4,143.82,473,Severe,2019,8,August
Ahmedabad,20/08/2019,46.58,138.91,466,Severe,2019,8,August
Ahmedabad,21/08/2019,36.44,151.31,465,Severe,2019,8,August
Ahmedabad,22/08/2019,45.37,176.7,462,Severe,2019,8,August
Ahmedabad,24/08/2019,41.31,142.75,385,Very Poor,2019,8,August
Ahmedabad,25/08/2019,30.82,119.98,360,Very Poor,2019,8,August
Ahmedabad,28/08/2019,36.1,88.66,434,Severe,2019,8,August
Ahmedabad,31/08/2019,37.05,111.11,464,Severe,2019,8,August
Ahmedabad,01/09/2019,31.28,87.45,420,Severe,2019,9,September
Ahmedabad,02/09/2019,25.64,69.07,419,Severe,2019,9,September
Ahmedabad,03/09/2019,40.18,82.81,447,Severe,2019,9,September
Ahmedabad,04/09/2019,39.16,86.22,401,Severe,2019,9,September
Ahmedabad,05/09/2019,45.55,69.01,446,Severe,2019,9,September
Ahmedabad,06/09/2019,55.43,80.39,432,Severe,2019,9,September
Ahmedabad,07/09/2019,35.05,77.28,454,Severe,2019,9,September
Ahmedabad,08/09/2019,33.15,59.41,408,Severe,2019,9,September
Ahmedabad,09/09/2019,38.7,69.84,381,Very Poor,2019,9,September
Ahmedabad,10/09/2019,45.2,69.26,468,Severe,2019,9,September
Ahmedabad,16/09/2019,38,107.96,495,Severe,2019,9,September
Ahmedabad,20/09/2019,27.17,55.41,314,Very Poor,2019,9,September
Ahmedabad,21/09/2019,39.27,73.22,386,Very Poor,2019,9,September
Ahmedabad,22/09/2019,45.4,85.77,356,Very Poor,2019,9,September
Ahmedabad,23/09/2019,59.74,108.29,398,Very Poor,2019,9,September
Ahmedabad,24/09/2019,58.49,89.47,476,Severe,2019,9,September
Ahmedabad,26/09/2019,39.34,59.29,427,Severe,2019,9,September
Ahmedabad,27/09/2019,28.2,40.35,466,Severe,2019,9,September
Ahmedabad,28/09/2019,30.18,48.65,438,Severe,2019,9,September
Ahmedabad,29/09/2019,20.71,44.65,432,Severe,2019,9,September
Ahmedabad,30/09/2019,21.94,34.95,322,Very Poor,2019,9,September
Ahmedabad,01/10/2019,33.66,56.01,266,Poor,2019,10,October
Ahmedabad,02/10/2019,51.11,106.2,430,Severe,2019,10,October
Ahmedabad,19/10/2019,87.87,154.68,318,Very Poor,2019,10,October
Ahmedabad,20/10/2019,89.05,129.36,228,Poor,2019,10,October
Ahmedabad,21/10/2019,81.62,118.57,225,Poor,2019,10,October
Ahmedabad,22/10/2019,84.9,128.62,258,Poor,2019,10,October
Ahmedabad,23/10/2019,46.84,83.85,249,Poor,2019,10,October
Ahmedabad,24/10/2019,53.59,106.77,270,Poor,2019,10,October
Ahmedabad,25/10/2019,82.74,148.8,334,Very Poor,2019,10,October
Ahmedabad,26/10/2019,62.7,108.91,273,Poor,2019,10,October
Ahmedabad,27/10/2019,57.54,81.3,199,Moderate,2019,10,October
Ahmedabad,28/10/2019,75.12,158.06,212,Poor,2019,10,October
Ahmedabad,29/10/2019,37.74,93.24,200,Moderate,2019,10,October
Ahmedabad,30/10/2019,20.1,52.97,305,Very Poor,2019,10,October
Ahmedabad,01/11/2019,63.17,145.88,362,Very Poor,2019,11,November
Ahmedabad,02/11/2019,42.27,111.98,275,Poor,2019,11,November
Ahmedabad,03/11/2019,33.68,69.15,351,Very Poor,2019,11,November
Ahmedabad,05/11/2019,84.29,131.73,346,Very Poor,2019,11,November
Ahmedabad,07/11/2019,56.86,79.47,358,Very Poor,2019,11,November
Ahmedabad,08/11/2019,64.96,92.32,316,Very Poor,2019,11,November
Ahmedabad,09/11/2019,48.99,107.67,358,Very Poor,2019,11,November
Ahmedabad,10/11/2019,68.07,133.46,282,Poor,2019,11,November
Ahmedabad,11/11/2019,84.08,170.94,289,Poor,2019,11,November
Ahmedabad,14/11/2019,49.19,116.2,415,Severe,2019,11,November
Ahmedabad,15/11/2019,43.56,94.58,411,Severe,2019,11,November
Ahmedabad,16/11/2019,70.05,133.55,433,Severe,2019,11,November
Ahmedabad,22/11/2019,55.5,95.86,356,Very Poor,2019,11,November
Ahmedabad,23/11/2019,58.97,104.2,477,Severe,2019,11,November
Ahmedabad,24/11/2019,60.38,98.67,443,Severe,2019,11,November
Ahmedabad,25/11/2019,73.87,106.75,378,Very Poor,2019,11,November
Ahmedabad,26/11/2019,64.06,101.44,441,Severe,2019,11,November
Ahmedabad,27/11/2019,53.91,108.89,411,Severe,2019,11,November
Ahmedabad,28/11/2019,38.15,89.99,236,Poor,2019,11,November
Ahmedabad,29/11/2019,48.47,87.26,212,Poor,2019,11,November
Ahmedabad,30/11/2019,46.95,86.39,199,Moderate,2019,11,November
Ahmedabad,01/12/2019,43.06,79.08,248,Poor,2019,12,December
Ahmedabad,02/12/2019,46.74,76.39,192,Moderate,2019,12,December
Ahmedabad,03/12/2019,41.61,83.5,134,Moderate,2019,12,December
Ahmedabad,04/12/2019,77.66,99.48,140,Moderate,2019,12,December
Ahmedabad,05/12/2019,65.48,121.86,197,Moderate,2019,12,December
Ahmedabad,06/12/2019,64.87,122.33,344,Very Poor,2019,12,December
Ahmedabad,07/12/2019,93.24,157.33,276,Poor,2019,12,December
Ahmedabad,08/12/2019,92.26,135.81,293,Poor,2019,12,December
Ahmedabad,09/12/2019,78.95,123.59,329,Very Poor,2019,12,December
Ahmedabad,10/12/2019,86.88,143.98,458,Severe,2019,12,December
Ahmedabad,13/12/2019,52.59,92.57,242,Poor,2019,12,December
Ahmedabad,14/12/2019,63.33,99.3,157,Moderate,2019,12,December
Ahmedabad,15/12/2019,48.58,93.92,177,Moderate,2019,12,December
Ahmedabad,16/12/2019,45.47,89.73,145,Moderate,2019,12,December
Ahmedabad,17/12/2019,54.42,102.4,237,Poor,2019,12,December
Ahmedabad,18/12/2019,72.45,116.1,231,Poor,2019,12,December
Ahmedabad,19/12/2019,89.97,155.63,391,Very Poor,2019,12,December
Ahmedabad,21/12/2019,64.25,121.71,206,Poor,2019,12,December
Ahmedabad,22/12/2019,60.17,104.08,170,Moderate,2019,12,December
Ahmedabad,23/12/2019,57.99,97.02,113,Moderate,2019,12,December
Ahmedabad,24/12/2019,49.63,95.51,113,Moderate,2019,12,December
Ahmedabad,25/12/2019,53,98.1,166,Moderate,2019,12,December
Ahmedabad,26/12/2019,52.77,95.25,216,Poor,2019,12,December
Ahmedabad,27/12/2019,39.89,83.69,381,Very Poor,2019,12,December
Ahmedabad,28/12/2019,43.95,85.68,288,Poor,2019,12,December
Ahmedabad,29/12/2019,53.52,89.41,398,Very Poor,2019,12,December
Ahmedabad,31/12/2019,74.18,126.67,385,Very Poor,2019,12,December
Ahmedabad,01/01/2020,79.57,131.62,216,Poor,2020,1,January
Ahmedabad,02/01/2020,72.59,128.86,162,Moderate,2020,1,January
Ahmedabad,03/01/2020,69.54,128.99,220,Poor,2020,1,January
Ahmedabad,04/01/2020,66.2,138.47,254,Poor,2020,1,January
Ahmedabad,05/01/2020,55.99,110.41,255,Poor,2020,1,January
Ahmedabad,06/01/2020,46.96,109.44,175,Moderate,2020,1,January
Ahmedabad,07/01/2020,70.06,161.09,285,Poor,2020,1,January
Ahmedabad,08/01/2020,61.4,118.44,157,Moderate,2020,1,January
Ahmedabad,09/01/2020,38.89,93.4,129,Moderate,2020,1,January
Ahmedabad,10/01/2020,56.14,108.83,129,Moderate,2020,1,January
Ahmedabad,11/01/2020,59.96,109.98,114,Moderate,2020,1,January
Ahmedabad,12/01/2020,83.9,152.94,212,Poor,2020,1,January
Ahmedabad,13/01/2020,89.34,143.84,368,Very Poor,2020,1,January
Ahmedabad,14/01/2020,39.83,44.53,189,Moderate,2020,1,January
Ahmedabad,15/01/2020,53.27,90.4,142,Moderate,2020,1,January
Ahmedabad,16/01/2020,40.07,79.32,152,Moderate,2020,1,January
Ahmedabad,17/01/2020,80.24,219.84,334,Very Poor,2020,1,January
Ahmedabad,19/01/2020,36.05,79.23,375,Very Poor,2020,1,January
Ahmedabad,20/01/2020,36.21,82.86,384,Very Poor,2020,1,January
Ahmedabad,22/01/2020,51.32,121.82,449,Severe,2020,1,January
Ahmedabad,23/01/2020,38.71,88.47,483,Severe,2020,1,January
Ahmedabad,28/01/2020,18.03,66.54,289,Poor,2020,1,January
Ahmedabad,29/01/2020,28.77,73.99,204,Poor,2020,1,January
Ahmedabad,01/02/2020,88.79,125.19,483,Severe,2020,2,February
Ahmedabad,02/02/2020,52.31,97.67,336,Very Poor,2020,2,February
Ahmedabad,03/02/2020,68.19,106.14,272,Poor,2020,2,February
Ahmedabad,06/02/2020,56.5,121.52,387,Very Poor,2020,2,February
Ahmedabad,07/02/2020,66.87,127.71,322,Very Poor,2020,2,February
Ahmedabad,09/02/2020,69.85,124.4,215,Poor,2020,2,February
Ahmedabad,10/02/2020,64.94,116.45,223,Poor,2020,2,February
Ahmedabad,11/02/2020,79.58,145.12,340,Very Poor,2020,2,February
Ahmedabad,12/02/2020,83.67,164.2,475,Severe,2020,2,February
Ahmedabad,14/02/2020,50.55,116.51,412,Severe,2020,2,February
Ahmedabad,15/02/2020,73.04,136.02,480,Severe,2020,2,February
Ahmedabad,16/02/2020,59.47,124.36,388,Very Poor,2020,2,February
Ahmedabad,20/02/2020,65.74,164.24,493,Severe,2020,2,February
Ahmedabad,21/02/2020,60.61,133.31,407,Severe,2020,2,February
Ahmedabad,22/02/2020,36.35,97.03,168,Moderate,2020,2,February
