City,Date,PM2.5,PM10,AQI,AQI_Bucket,,,,,,,,,,3146
Ahmedabad,11/19/2018,98.6,,1472,Severe,,,,,,,,,,
Ahmedabad,11/20/2018,84.71,,1295,Severe,,,,,,,,,,
Ahmedabad,11/21/2018,86.52,,1646,Severe,,,,,,,,,,
Ahmedabad,11/22/2018,90.1,,1329,Severe,,,,,,,,,,
Ahmedabad,11/23/2018,68.52,,530,Severe,,,,,,,,,,
Ahmedabad,11/24/2018,86.43,,798,Severe,,,,,,,,,,
Ahmedabad,11/25/2018,70.51,,689,Severe,,,,,,,,,,
Ahmedabad,11/26/2018,78.48,,413,Severe,,,,,,,,,,
Ahmedabad,11/27/2018,63.75,,415,Severe,,,,,,,,,,
Ahmedabad,11/28/2018,68.3,,228,Poor,,,,,,,,,,
Ahmedabad,11/29/2018,91.23,,392,Very Poor,,,,,,,,,,
Ahmedabad,11/30/2018,92.74,,657,Severe,,,,,,,,,,
Ahmedabad,12/1/2018,96.58,,657,Severe,,,,,,,,,,
Ahmedabad,12/2/2018,91.37,,702,Severe,,,,,,,,,,
Ahmedabad,12/3/2018,88.02,,488,Severe,,,,,,,,,,
Ahmedabad,12/4/2018,96.82,,605,Severe,,,,,,,,,,
Ahmedabad,12/5/2018,96.89,,687,Severe,,,,,,,,,,
Ahmedabad,12/6/2018,109.2,,714,Severe,,,,,,,,,,
Ahmedabad,12/7/2018,94.95,,667,Severe,,,,,,,,,,
Ahmedabad,12/8/2018,75.42,,423,Severe,,,,,,,,,,
Ahmedabad,12/9/2018,73.07,,417,Severe,,,,,,,,,,
Ahmedabad,12/10/2018,98.25,,1158,Severe,,,,,,,,,,
Ahmedabad,12/11/2018,118.16,,938,Severe,,,,,,,,,,
Ahmedabad,12/12/2018,95.4,,920,Severe,,,,,,,,,,
Ahmedabad,12/13/2018,70.04,,336,Very Poor,,,,,,,,,,
Ahmedabad,12/14/2018,56.71,,275,Poor,,,,,,,,,,
Ahmedabad,12/15/2018,59.4,,191,Moderate,,,,,,,,,,
Ahmedabad,12/16/2018,54.75,,172,Moderate,,,,,,,,,,
Ahmedabad,12/17/2018,62.18,,198,Moderate,,,,,,,,,,
Ahmedabad,12/18/2018,238.42,,381,Very Poor,,,,,,,,,,
Ahmedabad,12/19/2018,125.16,,800,Severe,,,,,,,,,,
Ahmedabad,12/20/2018,106.45,,967,Severe,,,,,,,,,,
Ahmedabad,12/21/2018,92.45,,978,Severe,,,,,,,,,,
Ahmedabad,12/22/2018,111.75,,1558,Severe,,,,,,,,,,
Ahmedabad,12/23/2018,106.19,,1300,Severe,,,,,,,,,,
Ahmedabad,12/24/2018,72.1,,355,Very Poor,,,,,,,,,,
Ahmedabad,12/25/2018,79.15,,370,Very Poor,,,,,,,,,,
Ahmedabad,12/26/2018,94.8,,448,Severe,,,,,,,,,,
Ahmedabad,12/27/2018,80.14,,1084,Severe,,,,,,,,,,
Ahmedabad,12/28/2018,89.14,,1319,Severe,,,,,,,,,,
Ahmedabad,12/29/2018,68.29,,379,Very Poor,,,,,,,,,,
Ahmedabad,12/30/2018,67.75,,396,Very Poor,,,,,,,,,,
Ahmedabad,12/31/2018,80.54,,744,Severe,,,,,,,,,,
Ahmedabad,1/1/2019,110.71,,1474,Severe,,,,,,,,,,
Ahmedabad,1/2/2019,147.57,,1246,Severe,,,,,,,,,,
Ahmedabad,1/3/2019,131.5,,1719,Severe,,,,,,,,,,
Ahmedabad,1/4/2019,102.12,,1264,Severe,,,,,,,,,,
Ahmedabad,1/5/2019,115,,1127,Severe,,,,,,,,,,
Ahmedabad,1/6/2019,84.84,,908,Severe,,,,,,,,,,
Ahmedabad,1/7/2019,74.62,,236,Poor,,,,,,,,,,
Ahmedabad,1/8/2019,89.72,,313,Very Poor,,,,,,,,,,
Ahmedabad,1/9/2019,84.03,,471,Severe,,,,,,,,,,
Ahmedabad,1/10/2019,82.79,,661,Severe,,,,,,,,,,
Ahmedabad,1/11/2019,76.38,,711,Severe,,,,,,,,,,
Ahmedabad,1/12/2019,66.01,,854,Severe,,,,,,,,,,
Ahmedabad,1/13/2019,116.42,,1258,Severe,,,,,,,,,,
Ahmedabad,1/14/2019,75.49,,407,Severe,,,,,,,,,,
Ahmedabad,1/15/2019,66.97,,172,Moderate,,,,,,,,,,
Ahmedabad,1/16/2019,161.09,,116,Moderate,,,,,,,,,,
Ahmedabad,1/17/2019,124.45,,1302,Severe,,,,,,,,,,
Ahmedabad,1/18/2019,95.15,,1275,Severe,,,,,,,,,,
Ahmedabad,1/19/2019,73.58,,527,Severe,,,,,,,,,,
Ahmedabad,1/20/2019,86.32,,839,Severe,,,,,,,,,,
Ahmedabad,1/21/2019,149.26,,1537,Severe,,,,,,,,,,
Ahmedabad,1/22/2019,70.06,,547,Severe,,,,,,,,,,
Ahmedabad,1/23/2019,86.59,,716,Severe,,,,,,,,,,
Ahmedabad,1/24/2019,74.12,,464,Severe,,,,,,,,,,
Ahmedabad,1/25/2019,52.92,,302,Very Poor,,,,,,,,,,
Ahmedabad,1/26/2019,47.26,,260,Poor,,,,,,,,,,
Ahmedabad,1/27/2019,52.79,,430,Severe,,,,,,,,,,
Ahmedabad,1/28/2019,63.68,,477,Severe,,,,,,,,,,
Ahmedabad,1/29/2019,73.37,,491,Severe,,,,,,,,,,
Ahmedabad,1/30/2019,55.24,,470,Severe,,,,,,,,,,
Ahmedabad,1/31/2019,83.1,,847,Severe,,,,,,,,,,
Ahmedabad,2/1/2019,76.87,,559,Severe,,,,,,,,,,
Ahmedabad,2/2/2019,47.01,,334,Very Poor,,,,,,,,,,
Ahmedabad,2/3/2019,54.77,,346,Very Poor,,,,,,,,,,
Ahmedabad,2/4/2019,103.13,,529,Severe,,,,,,,,,,
Ahmedabad,2/5/2019,117.59,,1261,Severe,,,,,,,,,,
Ahmedabad,2/6/2019,50.15,,254,Poor,,,,,,,,,,
Ahmedabad,2/7/2019,94.1,,308,Very Poor,,,,,,,,,,
Ahmedabad,2/8/2019,105.03,,290,Poor,,,,,,,,,,
Ahmedabad,2/9/2019,46.5,,340,Very Poor,,,,,,,,,,
Ahmedabad,2/10/2019,41.76,,492,Severe,,,,,,,,,,
Ahmedabad,2/11/2019,46.91,,343,Very Poor,,,,,,,,,,
Ahmedabad,2/12/2019,59.98,,604,Severe,,,,,,,,,,
Ahmedabad,2/13/2019,82.79,,1028,Severe,,,,,,,,,,
Ahmedabad,2/14/2019,62.6,,755,Severe,,,,,,,,,,
Ahmedabad,2/15/2019,72.53,,489,Severe,,,,,,,,,,
Ahmedabad,2/16/2019,44.69,,373,Very Poor,,,,,,,,,,
Ahmedabad,2/17/2019,54.18,,914,Severe,,,,,,,,,,
Ahmedabad,2/18/2019,81.84,,895,Severe,,,,,,,,,,
Ahmedabad,2/19/2019,46.48,,502,Severe,,,,,,,,,,
Ahmedabad,2/20/2019,62.32,,834,Severe,,,,,,,,,,
Ahmedabad,2/21/2019,37.26,,826,Severe,,,,,,,,,,
Ahmedabad,2/22/2019,37.96,,403,Severe,,,,,,,,,,
Ahmedabad,2/23/2019,34.1,,253,Poor,,,,,,,,,,
Ahmedabad,2/24/2019,64.5,,789,Severe,,,,,,,,,,
Ahmedabad,2/25/2019,50.97,,904,Severe,,,,,,,,,,
Ahmedabad,2/26/2019,64.44,,467,Severe,,,,,,,,,,
Ahmedabad,2/27/2019,51.5,,296,Poor,,,,,,,,,,
Ahmedabad,2/28/2019,33.38,,307,Very Poor,,,,,,,,,,
Ahmedabad,3/1/2019,42.11,,350,Very Poor,,,,,,,,,,
Ahmedabad,3/2/2019,46.35,,318,Very Poor,,,,,,,,,,
Ahmedabad,3/3/2019,61.32,,338,Very Poor,,,,,,,,,,
Ahmedabad,3/4/2019,48.84,,276,Poor,,,,,,,,,,
Ahmedabad,3/5/2019,39.23,,286,Poor,,,,,,,,,,
Ahmedabad,3/6/2019,45.37,,461,Severe,,,,,,,,,,
Ahmedabad,3/7/2019,55.7,,824,Severe,,,,,,,,,,
Ahmedabad,3/8/2019,54.11,,754,Severe,,,,,,,,,,
Ahmedabad,3/9/2019,52.68,,926,Severe,,,,,,,,,,
Ahmedabad,3/10/2019,44.12,,280,Poor,,,,,,,,,,
Ahmedabad,3/11/2019,46.52,,310,Very Poor,,,,,,,,,,
Ahmedabad,3/12/2019,57.06,,606,Severe,,,,,,,,,,
Ahmedabad,3/13/2019,84.14,,632,Severe,,,,,,,,,,
Ahmedabad,3/14/2019,52.24,,262,Poor,,,,,,,,,,
Ahmedabad,3/15/2019,62.44,,428,Severe,,,,,,,,,,
Ahmedabad,3/16/2019,66.97,,625,Severe,,,,,,,,,,
Ahmedabad,3/17/2019,75.05,,321,Very Poor,,,,,,,,,,
Ahmedabad,3/18/2019,60.5,,353,Very Poor,,,,,,,,,,
Ahmedabad,3/19/2019,88.33,,1017,Severe,,,,,,,,,,
Ahmedabad,3/20/2019,78.11,,876,Severe,,,,,,,,,,
Ahmedabad,3/21/2019,62.04,,380,Very Poor,,,,,,,,,,
Ahmedabad,3/22/2019,73.98,,730,Severe,,,,,,,,,,
Ahmedabad,3/23/2019,75.84,,998,Severe,,,,,,,,,,
Ahmedabad,3/24/2019,92.21,,917,Severe,,,,,,,,,,
Ahmedabad,3/25/2019,64.71,,402,Severe,,,,,,,,,,
Ahmedabad,3/26/2019,67.44,,404,Severe,,,,,,,,,,
Ahmedabad,3/27/2019,69.51,,559,Severe,,,,,,,,,,
Ahmedabad,3/28/2019,112.44,,1459,Severe,,,,,,,,,,
Ahmedabad,3/29/2019,133.21,,1222,Severe,,,,,,,,,,
Ahmedabad,3/30/2019,89.74,,869,Severe,,,,,,,,,,
Ahmedabad,3/31/2019,74.35,,471,Severe,,,,,,,,,,
Ahmedabad,4/1/2019,96.96,,353,Very Poor,,,,,,,,,,
Ahmedabad,4/2/2019,122.78,,679,Severe,,,,,,,,,,
Ahmedabad,4/3/2019,109.21,,688,Severe,,,,,,,,,,
Ahmedabad,4/4/2019,94.41,,1044,Severe,,,,,,,,,,
Ahmedabad,4/5/2019,97.92,,537,Severe,,,,,,,,,,
Ahmedabad,4/6/2019,97.68,,420,Severe,,,,,,,,,,
Ahmedabad,4/7/2019,99.9,,534,Severe,,,,,,,,,,
Ahmedabad,4/8/2019,78.55,,472,Severe,,,,,,,,,,
Ahmedabad,4/9/2019,73.58,,493,Severe,,,,,,,,,,
Ahmedabad,4/10/2019,64.02,,566,Severe,,,,,,,,,,
Ahmedabad,4/11/2019,81.22,,1121,Severe,,,,,,,,,,
Ahmedabad,4/12/2019,75.74,,944,Severe,,,,,,,,,,
Ahmedabad,4/13/2019,70.14,,395,Very Poor,,,,,,,,,,
Ahmedabad,4/14/2019,67.2,,406,Severe,,,,,,,,,,
Ahmedabad,4/15/2019,225.49,,649,Severe,,,,,,,,,,
Ahmedabad,4/16/2019,182.46,,428,Severe,,,,,,,,,,
Ahmedabad,4/17/2019,95.69,,392,Very Poor,,,,,,,,,,
Ahmedabad,4/18/2019,93.12,,274,Poor,,,,,,,,,,
Ahmedabad,4/19/2019,64.3,,354,Very Poor,,,,,,,,,,
Ahmedabad,4/20/2019,81.71,,419,Severe,,,,,,,,,,
Ahmedabad,4/21/2019,66.39,,1205,Severe,,,,,,,,,,
Ahmedabad,4/22/2019,92.59,,778,Severe,,,,,,,,,,
Ahmedabad,4/23/2019,84.47,,730,Severe,,,,,,,,,,
Ahmedabad,4/24/2019,76.98,,608,Severe,,,,,,,,,,
Ahmedabad,4/28/2019,91.99,,1346,Severe,,,,,,,,,,
Ahmedabad,4/29/2019,110.7,,1015,Severe,,,,,,,,,,
Ahmedabad,4/30/2019,132.76,,255,Poor,,,,,,,,,,
Ahmedabad,5/1/2019,113.47,,518,Severe,,,,,,,,,,
Ahmedabad,5/2/2019,101.68,,604,Severe,,,,,,,,,,
Ahmedabad,5/3/2019,86.07,,315,Very Poor,,,,,,,,,,
Ahmedabad,5/4/2019,72.58,,326,Very Poor,,,,,,,,,,
Ahmedabad,5/5/2019,81.79,,449,Severe,,,,,,,,,,
Ahmedabad,5/6/2019,72.54,,455,Severe,,,,,,,,,,
Ahmedabad,5/7/2019,58.71,,398,Very Poor,,,,,,,,,,
Ahmedabad,5/8/2019,72.51,,346,Very Poor,,,,,,,,,,
Ahmedabad,5/9/2019,43.83,,291,Poor,,,,,,,,,,
Ahmedabad,5/15/2019,37.55,122.41,281,Poor,,,,,,,,,,
Ahmedabad,5/16/2019,33.97,116.32,330,Very Poor,,,,,,,,,,
Ahmedabad,5/17/2019,35.48,130.07,356,Very Poor,,,,,,,,,,
Ahmedabad,5/18/2019,34.11,138.31,359,Very Poor,,,,,,,,,,
Ahmedabad,5/19/2019,33.69,111.73,547,Severe,,,,,,,,,,
Ahmedabad,5/20/2019,42.31,118.65,813,Severe,,,,,,,,,,
Ahmedabad,5/21/2019,24.6,103.88,321,Very Poor,,,,,,,,,,
Ahmedabad,5/22/2019,27.93,103.3,270,Poor,,,,,,,,,,
Ahmedabad,5/23/2019,41.39,135.65,323,Very Poor,,,,,,,,,,
Ahmedabad,5/24/2019,46.79,148,344,Very Poor,,,,,,,,,,
Ahmedabad,5/25/2019,51.63,156.97,404,Severe,,,,,,,,,,
Ahmedabad,5/26/2019,63.15,177.87,558,Severe,,,,,,,,,,
Ahmedabad,5/27/2019,57.47,163.36,435,Severe,,,,,,,,,,
Ahmedabad,5/28/2019,50.27,156.63,440,Severe,,,,,,,,,,
Ahmedabad,5/29/2019,42.02,140.66,374,Very Poor,,,,,,,,,,
Ahmedabad,5/30/2019,48.74,153.69,515,Severe,,,,,,,,,,
Ahmedabad,5/31/2019,46.51,136.34,360,Very Poor,,,,,,,,,,
Ahmedabad,6/1/2019,48.1,142.06,467,Severe,,,,,,,,,,
Ahmedabad,6/2/2019,41.38,119.91,402,Severe,,,,,,,,,,
Ahmedabad,6/3/2019,46.46,134.2,419,Severe,,,,,,,,,,
Ahmedabad,6/4/2019,39.68,117.51,408,Severe,,,,,,,,,,
Ahmedabad,6/5/2019,38.27,113.84,402,Severe,,,,,,,,,,
Ahmedabad,6/6/2019,35.06,127.56,303,Very Poor,,,,,,,,,,
Ahmedabad,6/7/2019,30.07,124.01,354,Very Poor,,,,,,,,,,
Ahmedabad,6/8/2019,48.74,135.9,358,Very Poor,,,,,,,,,,
Ahmedabad,6/9/2019,35.3,120.77,324,Very Poor,,,,,,,,,,
Ahmedabad,6/10/2019,34.31,115.46,360,Very Poor,,,,,,,,,,
Ahmedabad,6/11/2019,33.97,107.59,348,Very Poor,,,,,,,,,,
Ahmedabad,6/12/2019,41.08,156.33,333,Very Poor,,,,,,,,,,
Ahmedabad,6/13/2019,25.56,77.07,321,Very Poor,,,,,,,,,,
Ahmedabad,6/14/2019,26.75,103.12,338,Very Poor,,,,,,,,,,
Ahmedabad,6/15/2019,32.71,96.84,369,Very Poor,,,,,,,,,,
Ahmedabad,6/16/2019,32.79,107.15,397,Very Poor,,,,,,,,,,
Ahmedabad,6/17/2019,28.02,104.64,414,Severe,,,,,,,,,,
Ahmedabad,6/18/2019,26.92,72.7,363,Very Poor,,,,,,,,,,
Ahmedabad,6/19/2019,69.38,171.87,371,Very Poor,,,,,,,,,,
Ahmedabad,6/20/2019,42.08,125.62,565,Severe,,,,,,,,,,
Ahmedabad,6/21/2019,35.67,103.64,348,Very Poor,,,,,,,,,,
Ahmedabad,6/22/2019,63.09,152.67,184,Moderate,,,,,,,,,,
Ahmedabad,6/23/2019,46.13,102.66,328,Very Poor,,,,,,,,,,
Ahmedabad,6/24/2019,57.49,115.42,440,Severe,,,,,,,,,,
Ahmedabad,6/25/2019,49.23,97.91,411,Severe,,,,,,,,,,
Ahmedabad,6/26/2019,70.03,136.54,469,Severe,,,,,,,,,,
Ahmedabad,6/27/2019,60.03,109.4,436,Severe,,,,,,,,,,
Ahmedabad,6/28/2019,49.43,102.77,517,Severe,,,,,,,,,,
Ahmedabad,6/29/2019,59.63,112.5,640,Severe,,,,,,,,,,
Ahmedabad,6/30/2019,53.13,117.3,465,Severe,,,,,,,,,,
Ahmedabad,7/1/2019,43.22,104.74,486,Severe,,,,,,,,,,
Ahmedabad,7/2/2019,44.75,114.84,446,Severe,,,,,,,,,,
Ahmedabad,7/3/2019,44.27,96.61,426,Severe,,,,,,,,,,
Ahmedabad,7/4/2019,47.77,102.68,534,Severe,,,,,,,,,,
Ahmedabad,7/5/2019,47.88,116.88,610,Severe,,,,,,,,,,
Ahmedabad,7/6/2019,47.71,100.89,491,Severe,,,,,,,,,,
Ahmedabad,7/7/2019,34.72,80.67,451,Severe,,,,,,,,,,
Ahmedabad,7/8/2019,37.99,113.3,509,Severe,,,,,,,,,,
Ahmedabad,7/9/2019,41.69,120.12,491,Severe,,,,,,,,,,
Ahmedabad,7/10/2019,45.31,128.97,524,Severe,,,,,,,,,,
Ahmedabad,7/11/2019,43.48,116.84,575,Severe,,,,,,,,,,
Ahmedabad,7/12/2019,41.97,109.2,490,Severe,,,,,,,,,,
Ahmedabad,7/13/2019,38.49,101.6,503,Severe,,,,,,,,,,
Ahmedabad,7/14/2019,41.7,109.85,469,Severe,,,,,,,,,,
Ahmedabad,7/15/2019,42.43,116.7,455,Severe,,,,,,,,,,
Ahmedabad,7/16/2019,38.99,114.94,488,Severe,,,,,,,,,,
Ahmedabad,7/17/2019,34.92,114.11,513,Severe,,,,,,,,,,
Ahmedabad,7/18/2019,32.7,105.78,466,Severe,,,,,,,,,,
Ahmedabad,7/19/2019,44.65,120.74,429,Severe,,,,,,,,,,
Ahmedabad,7/20/2019,51.63,130.55,459,Severe,,,,,,,,,,
Ahmedabad,7/21/2019,48.67,104.86,385,Very Poor,,,,,,,,,,
Ahmedabad,7/22/2019,37.73,82.63,309,Very Poor,,,,,,,,,,
Ahmedabad,7/23/2019,73.98,202.3,587,Severe,,,,,,,,,,
Ahmedabad,7/24/2019,52.55,172.36,482,Severe,,,,,,,,,,
Ahmedabad,7/25/2019,48.26,165.97,502,Severe,,,,,,,,,,
Ahmedabad,7/26/2019,46.8,98.91,469,Severe,,,,,,,,,,
Ahmedabad,7/27/2019,39.43,98.23,413,Severe,,,,,,,,,,
Ahmedabad,7/28/2019,47.55,100.1,478,Severe,,,,,,,,,,
Ahmedabad,7/29/2019,43.84,148.04,515,Severe,,,,,,,,,,
Ahmedabad,7/30/2019,41.45,,461,Severe,,,,,,,,,,
Ahmedabad,8/1/2019,47.31,110.65,957,Severe,,,,,,,,,,
Ahmedabad,8/2/2019,56.72,139.31,685,Severe,,,,,,,,,,
Ahmedabad,8/3/2019,45.43,118.95,492,Severe,,,,,,,,,,
Ahmedabad,8/4/2019,37.7,106.26,464,Severe,,,,,,,,,,
Ahmedabad,8/5/2019,43.43,153.39,477,Severe,,,,,,,,,,
Ahmedabad,8/6/2019,50.53,181.39,564,Severe,,,,,,,,,,
Ahmedabad,8/7/2019,60.09,199.34,545,Severe,,,,,,,,,,
Ahmedabad,8/8/2019,57.61,195.84,530,Severe,,,,,,,,,,
Ahmedabad,8/9/2019,44.1,99.59,448,Severe,,,,,,,,,,
Ahmedabad,8/10/2019,22.26,50.03,440,Severe,,,,,,,,,,
Ahmedabad,8/11/2019,37.97,95.65,452,Severe,,,,,,,,,,
Ahmedabad,8/12/2019,46.3,160.82,573,Severe,,,,,,,,,,
Ahmedabad,8/13/2019,41.77,175.24,467,Severe,,,,,,,,,,
Ahmedabad,8/14/2019,47.52,184.48,492,Severe,,,,,,,,,,
Ahmedabad,8/15/2019,50.55,117.04,471,Severe,,,,,,,,,,
Ahmedabad,8/16/2019,27.6,75.1,505,Severe,,,,,,,,,,
Ahmedabad,8/17/2019,41.4,143.82,473,Severe,,,,,,,,,,
Ahmedabad,8/18/2019,44.46,134.58,539,Severe,,,,,,,,,,
Ahmedabad,8/19/2019,39.88,184.17,627,Severe,,,,,,,,,,
Ahmedabad,8/20/2019,46.58,138.91,466,Severe,,,,,,,,,,
Ahmedabad,8/21/2019,36.44,151.31,465,Severe,,,,,,,,,,
Ahmedabad,8/22/2019,45.37,176.7,462,Severe,,,,,,,,,,
Ahmedabad,8/23/2019,47.67,182.75,523,Severe,,,,,,,,,,
Ahmedabad,8/24/2019,41.31,142.75,385,Very Poor,,,,,,,,,,
Ahmedabad,8/25/2019,30.82,119.98,360,Very Poor,,,,,,,,,,
Ahmedabad,8/26/2019,45.77,164.31,532,Severe,,,,,,,,,,
Ahmedabad,8/27/2019,58.51,142.29,651,Severe,,,,,,,,,,
Ahmedabad,8/28/2019,36.1,88.66,434,Severe,,,,,,,,,,
Ahmedabad,8/29/2019,38.5,93.7,517,Severe,,,,,,,,,,
Ahmedabad,8/30/2019,40.53,118.21,563,Severe,,,,,,,,,,
Ahmedabad,8/31/2019,37.05,111.11,464,Severe,,,,,,,,,,
Ahmedabad,9/1/2019,31.28,87.45,420,Severe,,,,,,,,,,
Ahmedabad,9/2/2019,25.64,69.07,419,Severe,,,,,,,,,,
Ahmedabad,9/3/2019,40.18,82.81,447,Severe,,,,,,,,,,
Ahmedabad,9/4/2019,39.16,86.22,401,Severe,,,,,,,,,,
Ahmedabad,9/5/2019,45.55,69.01,446,Severe,,,,,,,,,,
Ahmedabad,9/6/2019,55.43,80.39,432,Severe,,,,,,,,,,
Ahmedabad,9/7/2019,35.05,77.28,454,Severe,,,,,,,,,,
Ahmedabad,9/8/2019,33.15,59.41,408,Severe,,,,,,,,,,
Ahmedabad,9/9/2019,38.7,69.84,381,Very Poor,,,,,,,,,,
Ahmedabad,9/10/2019,45.2,69.26,468,Severe,,,,,,,,,,
Ahmedabad,9/14/2019,59.96,,629,Severe,,,,,,,,,,
Ahmedabad,9/15/2019,66.21,171.53,793,Severe,,,,,,,,,,
Ahmedabad,9/16/2019,38,107.96,495,Severe,,,,,,,,,,
Ahmedabad,9/17/2019,44.41,102.31,528,Severe,,,,,,,,,,
Ahmedabad,9/18/2019,50.66,126.48,570,Severe,,,,,,,,,,
Ahmedabad,9/19/2019,73.61,133.78,708,Severe,,,,,,,,,,
Ahmedabad,9/20/2019,27.17,55.41,314,Very Poor,,,,,,,,,,
Ahmedabad,9/21/2019,39.27,73.22,386,Very Poor,,,,,,,,,,
Ahmedabad,9/22/2019,45.4,85.77,356,Very Poor,,,,,,,,,,
Ahmedabad,9/23/2019,59.74,108.29,398,Very Poor,,,,,,,,,,
Ahmedabad,9/24/2019,58.49,89.47,476,Severe,,,,,,,,,,
Ahmedabad,9/25/2019,61.46,103.64,572,Severe,,,,,,,,,,
Ahmedabad,9/26/2019,39.34,59.29,427,Severe,,,,,,,,,,
Ahmedabad,9/27/2019,28.2,40.35,466,Severe,,,,,,,,,,
Ahmedabad,9/28/2019,30.18,48.65,438,Severe,,,,,,,,,,
Ahmedabad,9/29/2019,20.71,44.65,432,Severe,,,,,,,,,,
Ahmedabad,9/30/2019,21.94,34.95,322,Very Poor,,,,,,,,,,
Ahmedabad,10/1/2019,33.66,56.01,266,Poor,,,,,,,,,,
Ahmedabad,10/2/2019,51.11,106.2,430,Severe,,,,,,,,,,
Ahmedabad,10/3/2019,57.08,126.9,528,Severe,,,,,,,,,,
Ahmedabad,10/4/2019,49.88,127.47,512,Severe,,,,,,,,,,
Ahmedabad,10/5/2019,57.65,138.99,614,Severe,,,,,,,,,,
Ahmedabad,10/6/2019,68.62,117.69,954,Severe,,,,,,,,,,
Ahmedabad,10/7/2019,99.81,155.39,1217,Severe,,,,,,,,,,
Ahmedabad,10/8/2019,73.52,153.75,659,Severe,,,,,,,,,,
Ahmedabad,10/9/2019,108.07,195.19,1389,Severe,,,,,,,,,,
Ahmedabad,10/10/2019,117.13,188.14,1195,Severe,,,,,,,,,,
Ahmedabad,10/11/2019,70.26,153.84,615,Severe,,,,,,,,,,
Ahmedabad,10/12/2019,109.48,212.8,904,Severe,,,,,,,,,,
Ahmedabad,10/13/2019,194.36,335.86,1595,Severe,,,,,,,,,,
Ahmedabad,10/15/2019,96.74,208.83,919,Severe,,,,,,,,,,
Ahmedabad,10/16/2019,90.7,188.75,1190,Severe,,,,,,,,,,
Ahmedabad,10/17/2019,100.06,175.79,956,Severe,,,,,,,,,,
Ahmedabad,10/18/2019,109.01,174.56,1124,Severe,,,,,,,,,,
Ahmedabad,10/19/2019,87.87,154.68,318,Very Poor,,,,,,,,,,
Ahmedabad,10/20/2019,89.05,129.36,228,Poor,,,,,,,,,,
Ahmedabad,10/21/2019,81.62,118.57,225,Poor,,,,,,,,,,
Ahmedabad,10/22/2019,84.9,128.62,258,Poor,,,,,,,,,,
Ahmedabad,10/23/2019,46.84,83.85,249,Poor,,,,,,,,,,
Ahmedabad,10/24/2019,53.59,106.77,270,Poor,,,,,,,,,,
Ahmedabad,10/25/2019,82.74,148.8,334,Very Poor,,,,,,,,,,
Ahmedabad,10/26/2019,62.7,108.91,273,Poor,,,,,,,,,,
Ahmedabad,10/27/2019,57.54,81.3,199,Moderate,,,,,,,,,,
Ahmedabad,10/28/2019,75.12,158.06,212,Poor,,,,,,,,,,
Ahmedabad,10/29/2019,37.74,93.24,200,Moderate,,,,,,,,,,
Ahmedabad,10/30/2019,20.1,52.97,305,Very Poor,,,,,,,,,,
Ahmedabad,10/31/2019,54.57,135.53,502,Severe,,,,,,,,,,
Ahmedabad,11/1/2019,63.17,145.88,362,Very Poor,,,,,,,,,,
Ahmedabad,11/2/2019,42.27,111.98,275,Poor,,,,,,,,,,
Ahmedabad,11/3/2019,33.68,69.15,351,Very Poor,,,,,,,,,,
Ahmedabad,11/4/2019,69.31,112.61,636,Severe,,,,,,,,,,
Ahmedabad,11/5/2019,84.29,131.73,346,Very Poor,,,,,,,,,,
Ahmedabad,11/6/2019,112.08,171.65,561,Severe,,,,,,,,,,
Ahmedabad,11/7/2019,56.86,79.47,358,Very Poor,,,,,,,,,,
Ahmedabad,11/8/2019,64.96,92.32,316,Very Poor,,,,,,,,,,
Ahmedabad,11/9/2019,48.99,107.67,358,Very Poor,,,,,,,,,,
Ahmedabad,11/10/2019,68.07,133.46,282,Poor,,,,,,,,,,
Ahmedabad,11/11/2019,84.08,170.94,289,Poor,,,,,,,,,,
Ahmedabad,11/12/2019,100.47,217.53,733,Severe,,,,,,,,,,
Ahmedabad,11/13/2019,88,145.34,638,Severe,,,,,,,,,,
Ahmedabad,11/14/2019,49.19,116.2,415,Severe,,,,,,,,,,
Ahmedabad,11/15/2019,43.56,94.58,411,Severe,,,,,,,,,,
Ahmedabad,11/16/2019,70.05,133.55,433,Severe,,,,,,,,,,
Ahmedabad,11/17/2019,58.66,78.4,632,Severe,,,,,,,,,,
Ahmedabad,11/18/2019,62.15,94.91,883,Severe,,,,,,,,,,
Ahmedabad,11/19/2019,52.04,85.17,884,Severe,,,,,,,,,,
Ahmedabad,11/20/2019,46.54,93.8,552,Severe,,,,,,,,,,
Ahmedabad,11/21/2019,55.43,91.22,662,Severe,,,,,,,,,,
Ahmedabad,11/22/2019,55.5,95.86,356,Very Poor,,,,,,,,,,
Ahmedabad,11/23/2019,58.97,104.2,477,Severe,,,,,,,,,,
Ahmedabad,11/24/2019,60.38,98.67,443,Severe,,,,,,,,,,
Ahmedabad,11/25/2019,73.87,106.75,378,Very Poor,,,,,,,,,,
Ahmedabad,11/26/2019,64.06,101.44,441,Severe,,,,,,,,,,
Ahmedabad,11/27/2019,53.91,108.89,411,Severe,,,,,,,,,,
Ahmedabad,11/28/2019,38.15,89.99,236,Poor,,,,,,,,,,
Ahmedabad,11/29/2019,48.47,87.26,212,Poor,,,,,,,,,,
Ahmedabad,11/30/2019,46.95,86.39,199,Moderate,,,,,,,,,,
Ahmedabad,12/1/2019,43.06,79.08,248,Poor,,,,,,,,,,
Ahmedabad,12/2/2019,46.74,76.39,192,Moderate,,,,,,,,,,
